1.128409,0.011364,0.000000,0.000000,-3.535534,0.000000,0.000000,-2.074893,0.000000,2380318089.335560
1.128409,0.000000,0.000000,0.000000,-3.370999,0.000000,0.000000,0.000000,50.000000,2383608781.207891
1.128409,0.000000,0.100000,0.000000,0.000000,3.162278,0.000000,0.000000,-50.000000,2446854334.411258
1.128409,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2510099887.614625
1.178781,0.101862,0.200000,0.000000,0.000000,0.000000,0.849251,1.717375,0.000000,2577519873.860950
1.229152,0.203725,0.200000,1.494260,3.021725,0.000000,1.182259,2.390789,0.000000,2644939860.107274
1.279524,0.305587,0.200000,2.113202,4.273365,0.000000,1.430812,2.893419,0.000000,2672866132.785509
1.329895,0.407449,0.200000,2.588134,5.233782,0.000000,1.441144,2.914313,0.000000,2694294715.485178
1.380267,0.509312,0.200000,2.633585,5.325694,0.000000,1.173244,2.372560,0.000000,2712864854.642882
1.430638,0.611174,0.200000,2.168630,4.385452,0.000000,0.838072,1.694767,0.000000,2733843293.379235
1.481010,0.713036,0.200000,1.571669,3.178265,0.000000,0.795313,1.608299,0.000000,2760777760.180088
1.486364,0.723864,0.200000,1.494260,3.021725,0.000000,0.000000,0.000000,-50.000000,2764270427.817957
1.486364,0.723864,0.100000,0.000000,0.000000,3.162278,0.000000,0.000000,50.000000,2827515981.021325
1.486364,0.723864,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,2890761534.224692
1.486364,0.610227,0.000000,0.000000,-0.000000,0.000000,0.000000,-1.674055,0.000000,2958181520.471016
1.486364,0.496591,0.000000,0.000000,-3.370999,0.000000,0.000000,-2.335088,0.000000,3025601506.717340
1.486364,0.382955,0.000000,0.000000,-4.767313,0.000000,0.000000,-2.830181,0.000000,3053527779.395576
1.486364,0.269318,0.000000,0.000000,-5.838742,0.000000,0.000000,-3.116921,0.000000,3074956362.095245
1.486364,0.155682,0.000000,0.000000,-6.486755,0.000000,0.000000,-2.838272,0.000000,3093070736.515653
1.486364,0.087500,0.000000,0.000000,-5.937997,0.000000,0.456857,-2.741141,0.000000,3104045895.523961
1.488636,0.073864,0.000000,0.956872,-5.741234,0.000000,1.212964,-2.425928,0.000000,3106397309.326204
1.495455,0.060227,0.000000,2.543729,-5.087457,0.000000,1.861934,-1.861934,0.000000,3109046843.398693
1.507955,0.047727,0.000000,3.910563,-3.910563,0.000000,2.112494,-1.408330,0.000000,3112198414.640407
1.525000,0.036364,0.000000,4.444769,-2.963179,0.000000,2.143770,-1.128300,0.000000,3115966900.026513
1.546591,0.025000,0.000000,4.520583,-2.379254,0.000000,2.152094,-0.782580,0.000000,3120636330.645159
1.571591,0.015909,0.000000,4.549645,-1.654416,0.000000,2.078206,-0.519552,0.000000,3125983605.754348
1.598864,0.009091,0.000000,4.405895,-1.101474,0.000000,1.956128,-0.312980,0.000000,3131975989.585351
1.627273,0.004545,0.000000,4.159940,-0.665590,0.000000,1.783049,-0.198117,0.000000,3138548824.913293
1.657955,0.001136,0.000000,3.805556,-0.422840,0.000000,1.571759,-0.054199,0.000000,3146226342.813261
1.690909,0.000000,0.000000,3.368997,-0.116172,0.000000,0.000000,0.000000,50.000000,3155385856.629733
1.690909,0.000000,0.100000,0.000000,0.000000,3.162278,0.000000,0.000000,-50.000000,3218631409.833101
1.690909,0.000000,0.200000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,3281876963.036469
1.634191,0.098470,0.200000,-0.000000,0.000000,0.000000,-0.738508,1.282132,0.000000,3349296949.282793
1.577472,0.196939,0.200000,-1.682541,2.921077,0.000000,-1.031761,1.791252,0.000000,3416716935.529117
1.520754,0.295409,0.200000,-2.379472,4.131027,0.000000,-1.203065,2.088655,0.000000,3444643208.207352
1.464035,0.393878,0.200000,-2.800371,4.861756,0.000000,-0.952493,1.653633,0.000000,3466117249.444137
1.407317,0.492348,0.200000,-2.238557,3.886383,0.000000,-0.709188,1.231229,0.000000,3488629351.048775
1.363636,0.568182,0.200000,-1.682541,2.921077,0.000000,0.000000,0.000000,-50.000000,3510909116.023474
1.363636,0.568182,0.100000,0.000000,0.000000,3.162278,0.000000,0.000000,50.000000,3574154669.226841
1.363636,0.568182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3637400222.430209
1.477273,0.568182,0.000000,0.000000,0.000000,0.000000,1.246753,0.000000,0.000000,3704820208.676533
1.590909,0.568182,0.000000,3.126136,0.000000,0.000000,0.000000,0.000000,0.000000,3772332445.868635
1.688636,0.568182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3834855169.010633
